cartodb_id,name,description,created_at,updated_at,the_geom,bbox,type,resource,id,dataset_id,scientificname,ee_id
83024,Lalage_moesta,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"130.75,-8.35,131.99,-7.089999999999999",raster,rasters/04040405428907908306-17368702607269072292,04040405428907908306-17368702607269072292,iucn_birds,Lalage moesta,GME/images/04040405428907908306-17368702607269072292
83025,Lalage_leucomela,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"124.36,-32.78000000000001,153.78,-1.3100000000000003",raster,rasters/04040405428907908306-12116933407098483958,04040405428907908306-12116933407098483958,iucn_birds,Lalage leucomela,GME/images/04040405428907908306-12116933407098483958
83026,Lagopus_lagopus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-180,44.57999999999999,180,77.74",raster,rasters/04040405428907908306-09600483724654591343,04040405428907908306-09600483724654591343,iucn_birds,Lagopus lagopus,GME/images/04040405428907908306-09600483724654591343
83027,Lagonosticta_rara,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-15.060000000000002,0.03999999999999914,36.31999999999999,13.910000000000002",raster,rasters/04040405428907908306-04943091213843627644,04040405428907908306-04943091213843627644,iucn_birds,Lagonosticta rara,GME/images/04040405428907908306-04943091213843627644
83028,Lacedo_pulchella,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"92.04,-8.780000000000001,119.00000000000003,21.960000000000004",raster,rasters/04040405428907908306-07058696694767688167,04040405428907908306-07058696694767688167,iucn_birds,Lacedo pulchella,GME/images/04040405428907908306-07058696694767688167
83029,Kupeornis_chapini,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"27.81,-4.230000000000001,30.740000000000002,2.5700000000000003",raster,rasters/04040405428907908306-12508666827845144913,04040405428907908306-12508666827845144913,iucn_birds,Kupeornis chapini,GME/images/04040405428907908306-12508666827845144913
83030,Knipolegus_poecilurus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-79.35,-13.370000000000003,-60.65999999999999,11.120000000000001",raster,rasters/04040405428907908306-05349805756902987230,04040405428907908306-05349805756902987230,iucn_birds,Knipolegus poecilurus,GME/images/04040405428907908306-05349805756902987230
83032,Knipolegus_nigerrimus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-50.7,-29.200000000000003,-37.27,-8.65",raster,rasters/04040405428907908306-05443745280559819423,04040405428907908306-05443745280559819423,iucn_birds,Knipolegus nigerrimus,GME/images/04040405428907908306-05443745280559819423
83033,Knipolegus_franciscanus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-46.90000000000001,-17.44,-40.91,-10.580000000000002",raster,rasters/04040405428907908306-09433782799960158542,04040405428907908306-09433782799960158542,iucn_birds,Knipolegus franciscanus,GME/images/04040405428907908306-09433782799960158542
83034,Ketupa_blakistoni,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"114.85000000000004,34.279999999999994,157.76,62.18",raster,rasters/04040405428907908306-05160815194425020403,04040405428907908306-05160815194425020403,iucn_birds,Ketupa blakistoni,GME/images/04040405428907908306-05160815194425020403
83035,Jynx_ruficollis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"10.200000000000001,-34.220000000000006,42.180000000000014,14.020000000000001",raster,rasters/04040405428907908306-17631246114690532269,04040405428907908306-17631246114690532269,iucn_birds,Jynx ruficollis,GME/images/04040405428907908306-17631246114690532269
83036,Junco_phaeonotus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-110.55000000000001,14.179999999999998,-89.69999999999999,32.89",raster,rasters/04040405428907908306-10715020212193311850,04040405428907908306-10715020212193311850,iucn_birds,Junco phaeonotus,GME/images/04040405428907908306-10715020212193311850
83037,Jacana_jacana,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-81.73,-37.85,-34.79,12.49",raster,rasters/04040405428907908306-00756422327571884594,04040405428907908306-00756422327571884594,iucn_birds,Jacana jacana,GME/images/04040405428907908306-00756422327571884594
83038,Ixos_rufigularis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"121.78,6.4,125.03000000000002,8.73",raster,rasters/04040405428907908306-00733759476729621240,04040405428907908306-00733759476729621240,iucn_birds,Ixos rufigularis,GME/images/04040405428907908306-00733759476729621240
83039,Ixonotus_guttatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-11.14,-7.16,33.11000000000001,8.96",raster,rasters/04040405428907908306-08297459343954463172,04040405428907908306-08297459343954463172,iucn_birds,Ixonotus guttatus,GME/images/04040405428907908306-08297459343954463172
83040,Ixobrychus_sturmii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-17.25,-34.35,47.24,17.030000000000005",raster,rasters/04040405428907908306-17580580700346876289,04040405428907908306-17580580700346876289,iucn_birds,Ixobrychus sturmii,GME/images/04040405428907908306-17580580700346876289
83041,Ixobrychus_exilis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-123.19,-28.330000000000002,-34.97999999999999,49.59",raster,rasters/04040405428907908306-18215990254493329023,04040405428907908306-18215990254493329023,iucn_birds,Ixobrychus exilis,GME/images/04040405428907908306-18215990254493329023
83042,Ixobrychus_cinnamomeus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"67.11,-9.120000000000005,129.73000000000002,43.18999999999999",raster,rasters/04040405428907908306-08941114013572205995,04040405428907908306-08941114013572205995,iucn_birds,Ixobrychus cinnamomeus,GME/images/04040405428907908306-08941114013572205995
83043,Ithaginis_cruentus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"81.85,25.040000000000003,110.74000000000001,38.07999999999999",raster,rasters/04040405428907908306-07326450987357310986,04040405428907908306-07326450987357310986,iucn_birds,Ithaginis cruentus,GME/images/04040405428907908306-07326450987357310986
83044,Iridosornis_reinhardti,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.65,-13.37,-73.05000000000001,-5.459999999999999",raster,rasters/04040405428907908306-04219157021437524790,04040405428907908306-04219157021437524790,iucn_birds,Iridosornis reinhardti,GME/images/04040405428907908306-04219157021437524790
83045,Iole_propinqua,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"96.07,6.82,110.94999999999997,25.35",raster,rasters/04040405428907908306-05400965112079953987,04040405428907908306-05400965112079953987,iucn_birds,Iole propinqua,GME/images/04040405428907908306-05400965112079953987
83046,Iole_indica,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"73.29,5.910000000000001,81.89000000000001,19.42",raster,rasters/04040405428907908306-16754996576212602502,04040405428907908306-16754996576212602502,iucn_birds,Iole indica,GME/images/04040405428907908306-16754996576212602502
83047,Iodopleura_pipra,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-48.57,-25.23,-34.779999999999994,-6.68",raster,rasters/04040405428907908306-04614096936254581236,04040405428907908306-04614096936254581236,iucn_birds,Iodopleura pipra,GME/images/04040405428907908306-04614096936254581236
83048,Iodopleura_isabellae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.44,-13.34,-44.41,5.859999999999999",raster,rasters/04040405428907908306-04160037262371037656,04040405428907908306-04160037262371037656,iucn_birds,Iodopleura isabellae,GME/images/04040405428907908306-04160037262371037656
83049,Indicator_willcocksi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-14.650000000000002,-4.350000000000002,31.880000000000003,12.18",raster,rasters/04040405428907908306-15024615316188931580,04040405428907908306-15024615316188931580,iucn_birds,Indicator willcocksi,GME/images/04040405428907908306-15024615316188931580
83050,Indicator_meliphilus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"15.979999999999999,-21.330000000000002,40.83,2.4700000000000006",raster,rasters/04040405428907908306-03980102052895614414,04040405428907908306-03980102052895614414,iucn_birds,Indicator meliphilus,GME/images/04040405428907908306-03980102052895614414
83051,Indicator_archipelagicus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"95,-6.180000000000001,119.26999999999998,9.519999999999998",raster,rasters/04040405428907908306-16912494199133776024,04040405428907908306-16912494199133776024,iucn_birds,Indicator archipelagicus,GME/images/04040405428907908306-16912494199133776024
83052,Illadopsis_rufipennis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-13.310000000000002,-8.740000000000002,39.58,9.54",raster,rasters/04040405428907908306-13495831166696250142,04040405428907908306-13495831166696250142,iucn_birds,Illadopsis rufipennis,GME/images/04040405428907908306-13495831166696250142
83053,Ifrita_kowaldi,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"135.46,-10.11,149.69,-3.33",raster,rasters/04040405428907908306-08578163254195165721,04040405428907908306-08578163254195165721,iucn_birds,Ifrita kowaldi,GME/images/04040405428907908306-08578163254195165721
83054,Icterus_parisorum,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-119.92000000000002,16.09,-95.4,41.17",raster,rasters/04040405428907908306-04208978281100978812,04040405428907908306-04208978281100978812,iucn_birds,Icterus parisorum,GME/images/04040405428907908306-04208978281100978812
83055,Icterus_maculialatus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-94.69,13.37,-88.14999999999999,17.220000000000002",raster,rasters/04040405428907908306-13781015370865176146,04040405428907908306-13781015370865176146,iucn_birds,Icterus maculialatus,GME/images/04040405428907908306-13781015370865176146
83056,Icterus_laudabilis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-61.080000000000005,13.700000000000001,-60.86999999999999,14.110000000000001",raster,rasters/04040405428907908306-13704371460679283364,04040405428907908306-13704371460679283364,iucn_birds,Icterus laudabilis,GME/images/04040405428907908306-13704371460679283364
83057,Icterus_jamacaii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-50.96,-19.58,-34.79,-2.36",raster,rasters/04040405428907908306-10682872492850412832,04040405428907908306-10682872492850412832,iucn_birds,Icterus jamacaii,GME/images/04040405428907908306-10682872492850412832
83058,Icterus_icterus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-74.07,5.749999999999999,-60.89999999999999,18.53",raster,rasters/04040405428907908306-12233485175155360446,04040405428907908306-12233485175155360446,iucn_birds,Icterus icterus,GME/images/04040405428907908306-12233485175155360446
86913,Tangara_cyanoventris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-47.97,-24.77,-39.67,-10.02",raster,rasters/04040405428907908306-08303499086194077226,04040405428907908306-08303499086194077226,iucn_birds,Tangara cyanoventris,GME/images/04040405428907908306-08303499086194077226
83059,Icterus_galbula,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-125.03000000000002,-0.7100000000000009,-59.470000000000006,58.5",raster,rasters/04040405428907908306-11662538278881460346,04040405428907908306-11662538278881460346,iucn_birds,Icterus galbula,GME/images/04040405428907908306-11662538278881460346
83060,Icterus_dominicensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-74.48,17.599999999999998,-68.31,20.090000000000003",raster,rasters/04040405428907908306-11485390401981508666,04040405428907908306-11485390401981508666,iucn_birds,Icterus dominicensis,GME/images/04040405428907908306-11485390401981508666
83061,Icterus_chrysater,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-94.38,0.759999999999998,-66.03,21.61",raster,rasters/04040405428907908306-01092912660941491210,04040405428907908306-01092912660941491210,iucn_birds,Icterus chrysater,GME/images/04040405428907908306-01092912660941491210
83062,Icterus_auricapillus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"-78.5,3.360000000000001,-62.61,11.71",raster,rasters/04040405428907908306-15335517553188745099,04040405428907908306-15335517553188745099,iucn_birds,Icterus auricapillus,GME/images/04040405428907908306-15335517553188745099
83063,Ichthyophaga_humilis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"74.48,-6.5,125.25,33.31",raster,rasters/04040405428907908306-13815520690361567530,04040405428907908306-13815520690361567530,iucn_birds,Ichthyophaga humilis,GME/images/04040405428907908306-13815520690361567530
83064,Ibidorhyncha_struthersii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"65.22,26.020000000000007,121.34,45.839999999999996",raster,rasters/04040405428907908306-04573078462676151337,04040405428907908306-04573078462676151337,iucn_birds,Ibidorhyncha struthersii,GME/images/04040405428907908306-04573078462676151337
83065,Hypsipetes_parvirostris,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"43.209999999999994,-12.419999999999998,43.87,-11.359999999999998",raster,rasters/04040405428907908306-04170161343091841042,04040405428907908306-04170161343091841042,iucn_birds,Hypsipetes parvirostris,GME/images/04040405428907908306-04170161343091841042
83066,Hypsipetes_mcclellandii,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"76.79,3.139999999999997,120.03000000000002,32.33",raster,rasters/04040405428907908306-08606710458156286494,04040405428907908306-08606710458156286494,iucn_birds,Hypsipetes mcclellandii,GME/images/04040405428907908306-08606710458156286494
84117,Aethopyga_eximia,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"106.38000000000001,-8.199999999999998,114.28999999999999,-6.619999999999998",raster,rasters/04040405428907908306-16631552207065585335,04040405428907908306-16631552207065585335,iucn_birds,Aethopyga eximia,GME/images/04040405428907908306-16631552207065585335
83067,Hypsipetes_madagascariensis,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"43.21,-25.61,50.49000000000001,-9.33",raster,rasters/04040405428907908306-06260056435693967441,04040405428907908306-06260056435693967441,iucn_birds,Hypsipetes madagascariensis,GME/images/04040405428907908306-06260056435693967441
83068,Hypsipetes_leucocephalus,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"68.93,5.91,122.34,36.18",raster,rasters/04040405428907908306-03566488440136570052,04040405428907908306-03566488440136570052,iucn_birds,Hypsipetes leucocephalus,GME/images/04040405428907908306-03566488440136570052
83069,Hypothymis_helenae,IUCN Bird Rasters created using gdal_rasterize,2013-05-24 17:32:46.30762,2013-05-24 18:02:36.483823,,"119.74000000000001,6.27,126.61000000000001,18.66",raster,rasters/04040405428907908306-09011464205709077443,04040405428907908306-09011464205709077443,iucn_birds,Hypothymis helenae,GME/images/04040405428907908306-09011464205709077443
